iteration,episode,avg_score,best_avg_score,best_score
0,1,-39.74861304047452,-39.74861304047452
1,2,-42.79967108924373,-39.74861304047452
2,3,-35.87028514795168,-35.87028514795168
3,4,-22.03563226430812,-22.03563226430812
4,5,-27.772717661170752,-22.03563226430812
5,6,-23.504648490818266,-22.03563226430812
6,7,-18.720774512425145,-18.720774512425145
7,8,-17.124030069394074,-17.124030069394074
8,9,-18.65127537110307,-17.124030069394074
9,10,-16.21091708202055,-16.21091708202055
10,11,-18.11958688841934,-16.21091708202055
11,12,-15.647296744390227,-15.647296744390227
12,13,-16.08137345676274,-15.647296744390227
13,14,-16.228497044041745,-15.647296744390227
14,15,-17.04243940662479,-15.647296744390227
15,16,-18.310125670858003,-15.647296744390227
16,17,-20.41815350851147,-15.647296744390227
17,18,-21.260809190419657,-15.647296744390227
18,19,-20.21947254275953,-15.647296744390227
19,20,-18.742921668173203,-15.647296744390227
20,21,-18.959440183011452,-15.647296744390227
21,22,-19.731221602238392,-15.647296744390227
22,23,-20.170797139341033,-15.647296744390227
23,24,-20.053316026350714,-15.647296744390227
24,25,-21.167191972358193,-15.647296744390227
25,26,-21.759266249509064,-15.647296744390227
26,27,-23.16587980436086,-15.647296744390227
27,28,-22.64317391407386,-15.647296744390227
28,29,-23.322214560847545,-15.647296744390227
29,30,-23.47158851041255,-15.647296744390227
30,31,-24.668697021578527,-15.647296744390227
31,32,-25.616911862532074,-15.647296744390227
32,33,-25.88180083923234,-15.647296744390227
33,34,-25.401638678527725,-15.647296744390227
34,35,-26.087358667350973,-15.647296744390227
35,36,-24.83428398055047,-15.647296744390227
36,37,-24.913447878980172,-15.647296744390227
37,38,-25.358433212883536,-15.647296744390227
38,39,-24.058851861893658,-15.647296744390227
39,40,-24.62666080966506,-15.647296744390227
40,41,-24.534908310621223,-15.647296744390227
41,42,-24.547714878915844,-15.647296744390227
42,43,-24.476205542384584,-15.647296744390227
43,44,-25.14129186597918,-15.647296744390227
44,45,-25.635486360179957,-15.647296744390227
45,46,-26.083516954581977,-15.647296744390227
46,47,-25.280502749969557,-15.647296744390227
47,48,-25.85765494149747,-15.647296744390227
48,49,-25.505974431447296,-15.647296744390227
49,50,-25.45244853044372,-15.647296744390227
50,51,-25.348332700104528,-15.647296744390227
51,52,-24.28969635849471,-15.647296744390227
52,53,-23.504578421552957,-15.647296744390227
53,54,-24.056444075533115,-15.647296744390227
54,55,-24.22768292915427,-15.647296744390227
55,56,-24.07704129160428,-15.647296744390227
56,57,-24.102945052057322,-15.647296744390227
57,58,-23.834338318780475,-15.647296744390227
58,59,-23.428496016974407,-15.647296744390227
59,60,-23.437770680126953,-15.647296744390227
60,61,-23.378720104923545,-15.647296744390227
61,62,-23.50583362480417,-15.647296744390227
62,63,-23.880528929548532,-15.647296744390227
63,64,-23.549691781664816,-15.647296744390227
64,65,-23.103846833553646,-15.647296744390227
65,66,-23.309210068076865,-15.647296744390227
66,67,-23.233220950364753,-15.647296744390227
67,68,-23.79189054247302,-15.647296744390227
68,69,-23.720691700785473,-15.647296744390227
69,70,-23.896653810522135,-15.647296744390227
70,71,-23.719525003155024,-15.647296744390227
71,72,-23.76959798448361,-15.647296744390227
72,73,-23.85059457803968,-15.647296744390227
73,74,-23.487679420282852,-15.647296744390227
74,75,-24.057535672946134,-15.647296744390227
75,76,-24.140658489647628,-15.647296744390227
76,77,-24.362299552159868,-15.647296744390227
77,78,-24.24328291990176,-15.647296744390227
78,79,-24.13543638262259,-15.647296744390227
79,80,-24.413794168731584,-15.647296744390227
80,81,-24.27826944441584,-15.647296744390227
81,82,-24.518171131465206,-15.647296744390227
82,83,-24.525004106710046,-15.647296744390227
83,84,-24.491995134890647,-15.647296744390227
84,85,-24.515468268908357,-15.647296744390227
85,86,-24.40024404839637,-15.647296744390227
86,87,-24.759781159558457,-15.647296744390227
87,88,-24.82788393575905,-15.647296744390227
88,89,-24.927389887341402,-15.647296744390227
89,90,-25.035968846390723,-15.647296744390227
90,91,-25.282544776366983,-15.647296744390227
91,92,-25.358501165264755,-15.647296744390227
92,93,-25.21941871092717,-15.647296744390227
93,94,-25.368397994565694,-15.647296744390227
94,95,-25.121063823139295,-15.647296744390227
95,96,-25.297393542983826,-15.647296744390227
96,97,-25.220781862415325,-15.647296744390227
97,98,-25.031050579301667,-15.647296744390227
98,99,-25.029473381387056,-15.647296744390227
99,100,-24.84772509297963,-15.647296744390227
100,101,-24.76153032841178,-15.647296744390227
101,102,-24.658358140839095,-15.647296744390227
102,103,-24.749645146334775,-15.647296744390227
103,104,-25.394160826926594,-15.647296744390227
104,105,-25.387235731199965,-15.647296744390227
105,106,-25.919348306489805,-15.647296744390227
106,107,-26.193075974148854,-15.647296744390227
107,108,-26.503517199003102,-15.647296744390227
108,109,-26.62996872278885,-15.647296744390227
109,110,-26.756720980167753,-15.647296744390227
110,111,-26.729975420175528,-15.647296744390227
111,112,-27.18492907165673,-15.647296744390227
112,113,-27.230321503506048,-15.647296744390227
113,114,-27.349081825658477,-15.647296744390227
114,115,-27.052478990908554,-15.647296744390227
115,116,-27.09520566379449,-15.647296744390227
116,117,-26.786432490581156,-15.647296744390227
117,118,-26.586898591187325,-15.647296744390227
118,119,-26.972949197840432,-15.647296744390227
119,120,-26.91445581550553,-15.647296744390227
120,121,-27.021455272073823,-15.647296744390227
121,122,-27.416868958013783,-15.647296744390227
122,123,-27.473294852179276,-15.647296744390227
123,124,-27.612186011610167,-15.647296744390227
124,125,-27.182418017751992,-15.647296744390227
125,126,-27.045004523290768,-15.647296744390227
126,127,-26.70201932379757,-15.647296744390227
127,128,-27.05774179691387,-15.647296744390227
128,129,-26.549073060251384,-15.647296744390227
129,130,-26.313737588541425,-15.647296744390227
130,131,-26.28777339294621,-15.647296744390227
131,132,-26.104020072660354,-15.647296744390227
132,133,-26.24488619079068,-15.647296744390227
133,134,-26.39904903481978,-15.647296744390227
134,135,-25.925536651672804,-15.647296744390227
135,136,-26.370223241192477,-15.647296744390227
136,137,-25.94620096831106,-15.647296744390227
137,138,-25.527949961022355,-15.647296744390227
138,139,-25.53636796250562,-15.647296744390227
139,140,-25.42363118248752,-15.647296744390227
140,141,-25.267839474399203,-15.647296744390227
141,142,-25.244688911787783,-15.647296744390227
142,143,-25.107438199654258,-15.647296744390227
143,144,-24.752676550090985,-15.647296744390227
144,145,-24.919302294300984,-15.647296744390227
145,146,-24.59195443889285,-15.647296744390227
146,147,-24.8872096034596,-15.647296744390227
147,148,-24.35269933349304,-15.647296744390227
148,149,-24.357853760915454,-15.647296744390227
149,150,-24.508125409663876,-15.647296744390227
150,151,-24.61652784141969,-15.647296744390227
151,152,-25.321458514349985,-15.647296744390227
152,153,-25.666141447791137,-15.647296744390227
153,154,-25.36011224717008,-15.647296744390227
154,155,-25.23029905264668,-15.647296744390227
