iteration,episode,policy,value,entropy
0,-39.74861304047452,-0.00023217280363851955,0.08729962632060051,-2.079440414905548
1,-42.79967108924373,-0.00027461270304485197,0.10994858108460903,-2.079412877559662
2,-35.87028514795168,-0.0003639370252979668,0.0225154934450984,-2.07936429977417
3,-22.03563226430812,4.5659542459830504e-05,5.6793951988220215,-2.0793650150299072
4,-27.772717661170752,-0.00043646077543080253,0.12332475185394287,-2.0791500210762024
5,-23.504648490818266,-0.0003219117716555253,0.4597897008061409,-2.079337239265442
6,-18.720774512425145,-6.95776931181058e-05,1.3786696791648865,-2.07942396402359
7,-17.124030069394074,-4.281938197880919e-05,0.04352529067546129,-2.079421639442444
8,-18.65127537110307,-1.3557672112973762e-05,0.058443326503038406,-2.079413890838623
9,-16.21091708202055,-9.617249156379515e-05,1.227898746728897,-2.0794138312339783
10,-18.11958688841934,-0.00011435429359440974,0.07605613395571709,-2.079414963722229
11,-15.647296744390227,-2.7953584632811612e-05,8.821953535079956,-2.079419732093811
12,-16.08137345676274,-7.319042964937239e-05,0.023425746243447065,-2.0794169902801514
13,-16.228497044041745,-0.0001368991561809807,0.037611693143844604,-2.0794249773025513
14,-17.04243940662479,-3.013094343118361e-05,0.198630228638649,-2.079372823238373
15,-18.310125670858003,-7.67432643868915e-05,0.08516782149672508,-2.079398810863495
16,-20.41815350851147,-0.00028732618316951175,0.16411469876766205,-2.079339861869812
17,-21.260809190419657,9.020268947779186e-06,0.06528785079717636,-2.0788695216178894
18,-20.21947254275953,-9.748558346478475e-05,2.1210559606552124,-2.079311430454254
19,-18.742921668173203,-8.394022891700104e-05,5.664813280105591,-2.0791221857070923
20,-18.959440183011452,-9.403665995133537e-05,0.037530990317463875,-2.0792356729507446
21,-19.731221602238392,-0.00016195764014526048,0.08276353217661381,-2.0792078375816345
22,-20.170797139341033,1.2288887349720667e-05,0.07670322991907597,-2.0787928700447083
23,-20.053316026350714,-0.00023650546953568607,0.01490557543002069,-2.0791531801223755
24,-21.167191972358193,-0.0011062804780284097,0.10126025043427944,-2.0775331258773804
25,-21.759266249509064,0.0002960447394189103,0.05376590881496668,-2.07865971326828
26,-23.16587980436086,-0.0006863401298566885,0.12648382782936096,-2.0785495042800903
27,-22.64317391407386,-0.0027036798027499365,0.06254732795059681,-2.0786978006362915
28,-23.322214560847545,-0.0032487154375604455,0.18850036710500717,-2.078310787677765
29,-23.47158851041255,-0.0008089272328652974,0.16471612080931664,-2.078618884086609
30,-24.668697021578527,-0.001705706132342999,0.11393305473029613,-2.077229380607605
31,-25.616911862532074,-0.003549551931985917,0.10650202259421349,-2.0728161334991455
32,-25.88180083923234,-0.00043309391204537917,0.0894405972212553,-1.9985963702201843
33,-25.401638678527725,-5.6640603591784355e-05,0.33204375207424164,-2.065907597541809
34,-26.087358667350973,-0.0019427259501156868,0.071777218952775,-2.0596985816955566
35,-24.83428398055047,0.0008762562337016888,6.1709771156311035,-2.073594808578491
36,-24.913447878980172,-0.0017589139437781398,0.03225485002622008,-2.0692686438560486
37,-25.358433212883536,-0.0008542442281997964,0.07219692505896091,-2.052027940750122
38,-24.058851861893658,-0.00018364667679016122,11.011292457580566,-2.0676721334457397
39,-24.62666080966506,-0.0014495682421449274,0.10661762952804565,-2.0399616956710815
40,-24.534908310621223,-0.0001307990118224467,0.053492129780352116,-2.008236825466156
41,-24.547714878915844,-0.0011133551789681562,0.03472800273448229,-2.0498420000076294
42,-24.476205542384584,-0.0008140592282872561,0.02827760996297002,-2.045907497406006
43,-25.14129186597918,-0.000881142828536019,0.13271277025341988,-2.032292425632477
44,-25.635486360179957,-0.001486265063284975,0.08967727981507778,-2.0290805101394653
45,-26.083516954581977,0.00020665069459901986,0.07700497098267078,-2.015409469604492
46,-25.280502749969557,-0.000862969972852845,3.192037045955658,-2.0629597902297974
47,-25.85765494149747,-0.002191334163459402,0.0898774042725563,-2.049371063709259
48,-25.505974431447296,-0.0001671992750442719,0.022317965514957905,-2.0733545422554016
49,-25.45244853044372,7.452011207753628e-05,0.5173979252576828,-2.0138001441955566
50,-25.348332700104528,-0.0010002950941756517,0.10162744857370853,-2.0747748017311096
51,-24.28969635849471,-6.148378039583235e-05,14.468069076538086,-2.078269600868225
52,-23.504578421552957,-0.00013005882671279778,4.491531252861023,-2.078660249710083
53,-24.056444075533115,-0.0001196194666048811,0.15187295898795128,-2.075810730457306
54,-24.22768292915427,-0.00015113393533594532,0.07718422450125217,-2.07638680934906
55,-24.07704129160428,-0.00011815667136660934,0.076532032340765,-2.0665782690048218
56,-24.102945052057322,-0.00018342315558883548,0.042188895866274834,-2.0753000378608704
57,-23.834338318780475,-0.00012010753080793357,0.050641062669456005,-2.0771156549453735
58,-23.428496016974407,-6.226301098655185e-05,0.8015074878931046,-2.077941060066223
59,-23.437770680126953,-0.0003729319598164693,0.03379312716424465,-2.0758254528045654
60,-23.378720104923545,-0.00039247383339358066,0.02121100528165698,-2.078306555747986
61,-23.50583362480417,-5.115468677985291e-06,0.052701045759022236,-2.0781763792037964
62,-23.880528929548532,-0.0002789632563269251,0.11341114155948162,-2.07670521736145
63,-23.549691781664816,-0.00015491843061077315,0.1556878350675106,-2.078714072704315
64,-23.103846833553646,-0.0002509806641803891,1.4887169003486633,-2.0789477825164795
65,-23.309210068076865,-0.00021727362941170725,0.07517435774207115,-2.0780813097953796
66,-23.233220950364753,-7.013698646929356e-05,0.023403475526720285,-2.0781241059303284
67,-23.79189054247302,-0.0002528458841943859,0.1707974150776863,-2.0708428025245667
68,-23.720691700785473,0.00015833020035671552,0.01949348160997033,-2.0776126980781555
69,-23.896653810522135,-0.00017118076411826166,0.06945971213281155,-2.074974298477173
70,-23.719525003155024,-0.0003454051366134081,0.3588162362575531,-2.0778144001960754
71,-23.76959798448361,-0.0006446997438613877,0.02610238501802087,-2.073792517185211
72,-23.85059457803968,-0.001632584947316218,0.03840526286512613,-2.073880195617676
73,-23.487679420282852,8.512258580584131e-05,1.157772570848465,-2.077260375022888
74,-24.057535672946134,-0.0009601843427908818,0.13587262853980064,-2.060473918914795
75,-24.140658489647628,-0.0004989041885714585,0.052770256996154785,-2.077625334262848
76,-24.362299552159868,-0.0003180007155121345,0.09596415422856808,-2.0765148997306824
77,-24.24328291990176,-0.00017082174929483607,0.09705564565956593,-2.0784831643104553
78,-24.13543638262259,-0.0003708980552135088,0.02843510452657938,-2.0777658820152283
79,-24.413794168731584,-0.00015318095223282313,0.09020615369081497,-2.0753263235092163
80,-24.27826944441584,-0.0005817854281243151,0.018872342072427273,-2.0763144493103027
81,-24.518171131465206,-0.001052764013874885,0.08797069452702999,-2.0763375759124756
82,-24.525004106710046,-0.00031746903764240386,0.1525488942861557,-2.0760836601257324
83,-24.491995134890647,-0.0007262612319509643,0.023856080137193203,-2.074966013431549
84,-24.515468268908357,-0.0003324659741095193,0.08876574225723743,-2.062843084335327
85,-24.40024404839637,-0.002948511292537148,0.010443052742630243,-2.0753036737442017
86,-24.759781159558457,0.0007163315885310162,0.134035836905241,-2.076546549797058
87,-24.82788393575905,-0.0011218579767353631,0.040448945946991444,-2.0771870613098145
88,-24.927389887341402,-0.0012895514633655125,0.04155946336686611,-2.0739824771881104
89,-25.035968846390723,-0.0011045674498504354,0.03368662018328905,-2.0729681253433228
90,-25.282544776366983,-0.0009385613545109806,0.08878880925476551,-2.074416995048523
91,-25.358501165264755,-2.1199486162082337e-05,0.032897734083235264,-2.074602723121643
92,-25.21941871092717,-0.0018175355034566465,0.0348763195797801,-2.0663923621177673
93,-25.368397994565694,-6.925364330534478e-05,0.04810141306370497,-2.0682713389396667
94,-25.121063823139295,-0.0007590718148275943,1.8971697986125946,-2.07033234834671
95,-25.297393542983826,-0.0032540057688795754,0.0419618571177125,-2.0319406986236572
96,-25.220781862415325,-7.837057034820738e-05,0.057027820497751236,-2.0679266452789307
97,-25.031050579301667,-1.5310435381721277e-06,0.05951518937945366,-2.072706699371338
98,-25.029473381387056,0.00015377690486872986,0.06814359314739704,-2.059238851070404
99,-24.84772509297963,-0.00033260415051095116,0.7692265659570694,-2.0580978989601135
100,-24.76153032841178,-0.0003560610627753036,0.04236883297562599,-2.0708428621292114
101,-24.658358140839095,-0.00038546065591305023,0.056827081367373466,-2.069216012954712
102,-24.749645146334775,7.337262467110861e-05,0.06115513667464256,-2.0669602155685425
103,-25.394160826926594,-0.000833954617070809,0.10081526823341846,-2.064480423927307
104,-25.387235731199965,-0.00090935210328702,0.08745364844799042,-2.0127946734428406
105,-25.919348306489805,-0.0009439814161549265,0.12979362905025482,-2.0340399742126465
106,-26.193075974148854,-7.791121823785829e-05,0.429013155400753,-2.0495890974998474
107,-26.503517199003102,-0.0007599230668953183,0.05346044711768627,-2.0480040311813354
108,-26.62996872278885,-0.0008912884948721889,0.07706422545015812,-2.042928457260132
109,-26.756720980167753,-8.93366316052635e-05,0.07916561886668205,-2.057975709438324
110,-26.729975420175528,-0.0020289520240233117,0.051941679790616035,-2.0536129474639893
111,-27.18492907165673,-0.001328040540490072,0.053903079591691494,-2.0426526069641113
112,-27.230321503506048,0.0003968286509428154,0.02577750524505973,-2.0463255047798157
113,-27.349081825658477,-0.001052392742131758,0.023274070117622614,-2.046050250530243
114,-27.052478990908554,-0.00023691237220191397,0.560648113489151,-2.0541727542877197
115,-27.09520566379449,-0.0006791349282138093,0.09888822585344315,-2.034712493419647
116,-26.786432490581156,-0.0011402290758755207,0.021644748281687498,-2.040055513381958
117,-26.586898591187325,9.525358473183587e-05,0.010850069345906377,-2.0306414365768433
118,-26.972949197840432,-0.0012958518495240767,0.07507790066301823,-2.0383957624435425
119,-26.91445581550553,-0.00022976676836528043,3.7590129375457764,-2.052408456802368
120,-27.021455272073823,-0.0007751412276411629,0.058584519661962986,-2.019314706325531
121,-27.416868958013783,-0.0006527197291963382,0.2182437963783741,-1.9929986596107483
122,-27.473294852179276,-0.0014111565672403348,0.05611154995858669,-2.0327742099761963
123,-27.612186011610167,-5.233486501921014e-05,0.05761475209146738,-2.048078238964081
124,-27.182418017751992,-0.00041012405267482066,0.14378613233566284,-2.064379334449768
125,-27.045004523290768,-0.00024317900317938346,0.03880672436207533,-2.0580491423606873
126,-26.70201932379757,8.167624627564152e-05,0.05576743371784687,-2.0595757365226746
127,-27.05774179691387,-0.001877138162963199,0.07252630777657032,-2.056373357772827
128,-26.549073060251384,-0.0007485584401489831,1.36085844039917,-2.0616448521614075
129,-26.313737588541425,0.00029752533009741455,0.1002193782478571,-2.0654488801956177
130,-26.28777339294621,-0.00029848973830581826,0.1457936018705368,-2.0632576942443848
131,-26.104020072660354,-0.00016576945607083005,0.06785009987652302,-2.0639612078666687
132,-26.24488619079068,-0.0009993796619047757,0.09637524746358395,-2.0295748710632324
133,-26.39904903481978,-0.0013487113767762793,0.01817781524732709,-2.060704827308655
134,-25.925536651672804,4.050969973246055e-05,1.113467425107956,-2.0253342986106873
135,-26.370223241192477,-0.0012579508521595173,0.02722409786656499,-2.047127425670624
136,-25.94620096831106,0.0005779241591028494,4.604005694389343,-2.06344074010849
137,-25.527949961022355,-0.00021256735425290163,0.8394574820995331,-2.030353605747223
138,-25.53636796250562,-0.0004768250365065896,14.800601482391357,-2.0497979521751404
139,-25.42363118248752,-0.0006619185071521372,0.0761946402490139,-2.039166510105133
140,-25.267839474399203,-0.0013482455267030957,0.3800201937556267,-2.049522340297699
141,-25.244688911787783,-0.002018667009736741,0.08491092547774315,-2.040528178215027
142,-25.107438199654258,0.00011453757761048511,0.052719694562256336,-2.0357484817504883
143,-24.752676550090985,-0.0015248530918805514,0.04430042579770088,-2.031663477420807
144,-24.919302294300984,-0.0014073681810025107,0.2593187391757965,-2.0313491225242615
145,-24.59195443889285,0.0006080305624829307,0.05490312911570072,-2.057079255580902
146,-24.8872096034596,-0.0011005612026195877,0.031241529155522585,-2.039605677127838
147,-24.35269933349304,-0.0001685770420101207,0.1308591552078724,-2.0462430715560913
148,-24.357853760915454,-0.0008581165407668401,0.41971441358327866,-1.9986177682876587
149,-24.508125409663876,-0.0003908628112796464,0.09706954099237919,-2.0445684790611267
150,-24.61652784141969,-0.001888458708999785,0.3518613204360008,-2.0541582703590393
151,-25.321458514349985,-0.002889054478146136,0.09732765518128872,-2.0630422234535217
152,-25.666141447791137,9.749730449204463e-06,0.5539715886116028,-2.06395161151886
153,-25.36011224717008,5.418678094426532e-05,0.09972843155264854,-2.067397177219391
154,-25.23029905264668,3.797610588041067e-05,0.03310713358223438,-2.0694767236709595
155,-25.554946108398884,-0.00035317818694835523,0.14856738224625587,-2.068856120109558
156,-25.716097677304056,-0.0003275596069087783,0.12109531834721565,-2.0637168884277344
157,-25.782204945470745,0.00012043913147241625,0.0265244971960783,-2.065233528614044
158,-26.103701125539807,-0.000491855343668135,0.05283744726330042,-2.0712438225746155
159,-26.256958792042205,-0.0003731894394150004,0.09122658148407936,-2.067288041114807
160,-25.80289395158078,-0.0005530627502592367,11.039249420166016,-2.0736570954322815
161,-25.72648673690345,-0.00039235393536163343,0.0934448130428791,-2.0688074827194214
162,-25.227554363675516,-0.0004730155935976921,3.264428973197937,-2.0669649839401245
163,-25.440935927546708,0.00019433974895943784,0.034261733293533325,-2.0631174445152283
164,-25.512695599847966,-0.0007525409203186229,0.0030935792601667345,-2.075449585914612
165,-25.60844233845679,-0.00023629685934878353,0.10976432636380196,-2.059602975845337
166,-25.427328275471027,-5.9291422670249005e-05,0.42661383002996445,-2.06708025932312
167,-25.24695880642829,-0.0002621956605928233,0.09748876839876175,-2.0603502988815308
168,-25.60898948400456,-0.0007215799909316978,0.15621627867221832,-2.0572685599327087
169,-25.77999021913909,-0.001368830874562299,0.1448795422911644,-2.051757514476776
170,-25.32811641701655,-0.0003115731521394771,30.234670639038086,-2.0680676102638245
171,-25.394805584236714,-0.0002413316632372542,0.05763621907681227,-2.048003077507019
172,-25.383969113977233,-0.000965404117984292,0.049779932014644146,-2.0259661078453064
173,-25.896620875824613,-0.00047471691965839113,0.09997058846056461,-2.045729339122772
174,-25.269679550380403,-0.0009079256770201383,0.1818234547972679,-2.049672484397888
175,-24.77136369819868,0.00017741064031717713,5.560966849327087,-2.0527034401893616
176,-24.45470515743878,-0.0008450335191445557,0.06108366139233112,-2.0311763286590576
177,-24.617036146966434,-0.0006919725886351813,0.09340836107730865,-2.038718342781067
178,-24.796263720855336,-0.001507782152426973,0.12426971644163132,-2.010873854160309
179,-24.443877291879712,-0.00036982774074800773,0.5501566827297211,-2.0374438762664795
180,-24.669666863725173,-0.0012929813168010007,0.07164370082318783,-2.042781710624695
181,-23.895916183971455,0.00017593383493164083,21.9429292678833,-2.0703755617141724
182,-23.950918744044554,-0.00038419086852314877,0.15913981571793556,-2.0483954548835754
