iteration,episode,policy,value,entropy
377,-43.78130171011795,-0.0012985289213247597,0.01706230314448476,-0.66569684445858
378,-43.73347924162224,-5.3562312411159496e-05,0.010028361110016704,-0.824274480342865
379,-43.82313863957279,-0.0054790092601137985,0.007530116010457277,-0.6433076113462448
380,-43.713610524414534,0.001593447533281278,0.05488402862101793,-0.5037921443581581
381,-43.53781585291758,-0.0012138273565018842,0.010899113258346915,-0.8674595206975937
382,-43.64810188641514,-4.473388285530788e-05,0.03440682031214237,-0.47073420882225037
383,-43.83613517801934,-0.0015242360171394687,0.021437546703964472,-0.6270796358585358
384,-43.84692961006486,-0.001324388184681613,0.01971147581934929,-0.8353696167469025
385,-43.86240334403107,-0.001194758217315961,0.02393001038581133,-0.7165758907794952
386,-43.80946265688256,-0.0005969657450339838,0.019304001703858376,-0.7387493401765823
387,-43.91384490010485,-0.0015694932053642585,0.02523877378553152,-0.5838159322738647
388,-43.837430914770465,-0.0028463573253247887,0.014324373798444867,-0.8546286672353745
389,-43.82154120718431,-0.00023699958173217794,0.021310316398739815,-0.8582832664251328
390,-43.798806815032,-0.0015266130495970032,0.014161319239065051,-1.053418129682541
391,-43.84566551190804,-0.001449888544351019,0.023598704021424055,-0.7850634306669235
392,-43.91488756020445,-0.0004735239334694441,0.03413942642509937,-0.6348203271627426
393,-43.86998114538038,-0.0018131708671960123,0.03388411970809102,-0.6328554898500443
394,-43.881967179854826,-0.0006271544975851029,0.017882063519209623,-0.6830407232046127
395,-43.85953060115266,-0.0024415603776768435,0.03159203985705972,-0.8580165505409241
396,-43.803361226297284,-0.0002448391965792496,0.011943429009988904,-0.682350367307663
397,-43.908940823486375,-0.0006835555071786903,0.012778823263943195,-0.665387287735939
398,-43.986789491797566,-0.000903781627130229,0.01797432266175747,-0.6190721988677979
399,-44.10629057234454,-0.00106440045036571,0.051758560352027416,-0.564699187874794
400,-44.028796447678495,-0.0005193053623955279,0.03848048020154238,-0.8763258159160614
401,-44.05049965587155,-0.0005757909992825105,0.024484987370669842,-0.483335018157959
402,-43.99726737007717,-0.0005688450754193219,0.018112792633473873,-0.5661385655403137
403,-43.993163787970126,-0.0016922089707804844,0.01226530852727592,-0.826119139790535
404,-44.013608393990516,-0.0013236065783226447,0.016080566681921482,-0.7030015885829926
405,-43.999721784999196,-0.004280029194585033,0.032523985020816326,-0.604493260383606
406,-44.089555914777335,-0.00035955249865482486,0.017350104870274663,-0.4177442193031311
407,-44.20022040471138,-0.001742938748405587,0.028164648450911045,-0.36809053272008896
408,-44.142952402589756,-0.0016214171843604852,0.020811586873605847,-0.5132593363523483
409,-44.09655014477587,-0.00014037648244968892,0.01291291625238955,-0.6245851367712021
410,-44.13703882731298,-0.0009295431941671595,0.05207423120737076,-0.5389103293418884
411,-44.19067442547778,-0.0011728816130194275,0.033845026046037674,-0.6179746389389038
412,-44.30428488903698,-0.0013248070014757474,0.015553447185084224,-0.42859210819005966
413,-44.40918366941557,-0.0009736716747283936,0.0226737754419446,-0.5274046063423157
414,-44.54491007184769,-0.0006513332282582773,0.01418928406201303,-0.43361780047416687
415,-44.616998538602104,-0.002075251900435726,0.020158587023615837,-0.42560233175754547
416,-44.606952278741716,0.00013400365375360046,0.011289858957752585,-0.3857140690088272
417,-44.70033726382421,-0.0015326503959174342,0.01480842032469809,-0.39927032589912415
418,-44.56772614321334,-0.0018326938066941523,0.011687155347317457,-0.46270928531885147
419,-44.44803894490455,-0.00012816647972924144,0.01677691750228405,-0.7139483243227005
420,-44.70557703460326,-0.0005440187375644889,0.03426060965284705,-0.3934005945920944
421,-44.64609220051959,0.001012131384534598,0.023762152064591646,-0.7247569113969803
422,-44.57504574091471,-0.0008098379749572615,0.01173973549157381,-0.783226877450943
423,-44.67271967202853,-0.0005167627131834607,0.02653539413586259,-0.43121615797281265
424,-44.63565113587096,-0.0005431225834278131,0.04026888217777014,-0.36625079810619354
425,-44.74306826095978,-0.0009798049699747402,0.02424494456499815,-0.4115699380636215
426,-44.67947791293423,-0.001618760418302223,0.028811759781092405,-0.440365731716156
427,-44.68716180204547,-0.0015872476797085255,0.02376554161310196,-0.4703919291496277
428,-44.68876885384121,-3.367413809662878e-05,0.03557204734534025,-0.29571571946144104
429,-44.75601823907587,-0.0005181078948468532,0.017932362854480743,-0.3842971697449684
430,-44.812816782148026,-0.0009495787025661784,0.020308764185756445,-0.33889248967170715
431,-44.91308056721602,-5.869190186791329e-05,0.01248710765503347,-0.3733982741832733
432,-44.94197557761046,-0.0009592393973920643,0.015662065241485834,-0.3354279100894928
433,-45.075332640841395,-0.00023864785408189704,0.014338589739054441,-0.340719036757946
434,-45.039289288421685,-0.0016606513306034465,0.01606172020547092,-0.42894288897514343
435,-45.142025792138526,-0.0012333408865377038,0.010579344816505909,-0.2477429173886776
436,-45.12255725920996,-0.0004741267264276594,0.01383345341309905,-0.25352156162261963
437,-45.25903454103766,-0.0005399805138583957,0.009847999550402164,-0.33024364709854126
438,-45.26314080255649,-0.00034107218040535514,0.021430484484881163,-0.22399795055389404
439,-45.19637687336318,-3.194253173788297e-05,0.031793721485883,-0.3704859986901283
440,-45.259594832701126,2.0881493304258925e-05,0.014806555351242423,-0.28518811613321304
441,-45.57401967618317,-0.0013241172034756943,0.03261898085474968,-0.28606338053941727
442,-45.68325027283865,-3.0836661800037746e-05,0.019930334761738777,-0.2694079726934433
443,-45.767244007494384,-0.0017177661029075253,0.03149179043248296,-0.27177928388118744
444,-45.89620183121588,7.878422513996064e-05,0.012831685948185623,-0.3139612749218941
445,-46.0569409290135,-6.043553192869311e-05,0.022373402025550604,-0.3366084396839142
446,-46.18562872524661,-0.00041456670182615785,0.01020384905859828,-0.342983603477478
447,-46.25273374860299,-0.001627078494833123,0.012270940002053976,-0.25424035266041756
448,-46.358135139469006,-0.00035207549413218686,0.010907812975347042,-0.3517364114522934
449,-46.33353278941601,-0.001159031387651499,0.011565138818696141,-0.3850168138742447
450,-46.45129363223885,-0.00019412815705432962,0.01397608290426433,-0.2112681120634079
